id,relbase_code,relbase_name,official_sku,product_id,match_type,confidence_level,mapping_notes,total_sales,first_seen_date,last_seen_date,inferred_category,inferred_variant,is_service_item,is_legacy_code,needs_manual_review,created_at,updated_at,description,product_id_relbase,url_image
86,ANU-672808068,MIX GRANA ALMENDRAS20250314201501.032093,,,no_match,none,,15,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,"1 CAJA DE 25 ENVASES DE MIX DE SEMILLAS, GRANOS Y ALMENDRAS DE 260 GR.  LOCAL LOS MILITARES OC 4770708978",1286627,
78,ANU-4322808350,MIX GRANA CLÁSICA20250314201501.079708,,,no_match,none,,14,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,"1 CAJAS DE 25 ENVASES DE MIX DE SEMILLAS, GRANOS Y ALMENDRAS 260 GR.
LOCAL LA DEHESA J514 OC4524590896",1286624,
80,ANU-5292808319,MIX GRANA  BERRIES20250314201501.041159,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,"1 CAJAS DE 12 ENVASES DE MIX DE SEMILLAS, GRANOS Y BERRIES 260 GR.
LOCAL KENNEDY J502 OC4523145672",1286681,
68,ANU-1532808092,MIS GRANA CACAO20250314201500.953145,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,"1 CAJAS DE 25 ENVASES DE MIX DE SEMILLAS, GRANOS Y CACAO 260 GR.
LOCAL KENNEDY J502 OC4522231994",1286686,
83,ANU-586280332,MIX DE SEMILLAS CLÁSICO20250314201500.999304,,,no_match,none,,61,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,"1 CAJA DE 25 ENVASES DE MIX DE SEMILLAS, GRANOS Y ALMENDRAS DE 260 GR.  ORDEN DE COMPRA N°4747747793 LOCAL SANTA MARIA",1286607,
61,ANU-0022808015,MIX DE SEMILLAS CACAO20250314201500.990765,,,no_match,none,,29,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,"1 CAJA DE 25 ENVASES DE MIX DE SEMILLAS, GRANOS Y CACAO DE 260 GR.  ORDEN DE COMPRA N°4747748071 LOCAL LOS MILITARES",1286608,
66,ANU-1102808100,MIX CACAO20250314201500.961769,,,no_match,none,,8,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,"1 CAJAS DE 25 ENVASES DE MIX DE SEMILLAS, GRANOS Y CACAO DE 260 GR.
LOCAL JUMBO LA DEHESA J514 OC 4515895389",1286676,
73,ANU-2562808143,MIS DE SEMILLAS CLÁSICO20250314201500.945038,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,"1 CAJA DE 25 ENVASES DE MIX DE SEMILLAS, GRANOS Y ALMENDRA DE 260 GR.  ORDEN DE COMPRA N°4746368327 LOCAL VITACURA VESPUCIO",1286623,
84,ANU-5862808332,MIX SEMILLAS CLÁSICO20250314201501.131735,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,"15  ENVASES DE MIX DE SEMILLAS, GRANOS Y ALMENDRAS DE 260 GR.",1286670,
79,ANU-4942808284,MIX GRANA SEMILLAS CLÁSIC20250314201501.109404,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,"1 CAJA DE 25 ENVASES DE MIX DE SEMILLAS, GRANOS Y CACAO DE 260 GR.  ORDEN DE COMPRA 4740202707 LOCAL SANTA MARIA",1286618,
72,ANU-2412808185,MIS DE SEMILLAS CACAO20250314201500.935440,,,no_match,none,,2,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,"1 CAJA DE 25 ENVASES DE MIX DE SEMILLAS, GRANOS Y CACAO DE 260 GR.  ORDEN DE COMPRA Nº4738931705 (LOCAL LOS MILITARES )",1286667,
159,ANU-CB09-17,MIX GRANA  CLÁSICO20250314201501.089428,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,"1O ENVASES MIX GRANA CLÁSICO: SEMILLAS, GRANOS Y ALMENDRAS DE 260 GR.",1286726,
70,ANU-1892808146,GRANA CACAO 260 GRS20250314201500.133034,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1286616,
81,ANU-55627112808295,GRANA MIX CLÁSICO20250314201500.275100,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1286668,
82,ANU-55627112808300,GRANA MIX CACAO20250314201500.256522,,,no_match,none,,2,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1286669,
329,CRPM_U13520,Cracker Pimienta 135 grs,ML-MLC2930200766,256,name_fuzzy,high,Fuzzy match: Crackers 135g → Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana (100%),12,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:25:17.601388,,6533384,
217,ANU-EMPORIO_CRA_pimienta,CRACKERS Pimienta20250314201459.249103,CRAA_U13510,30,description_fuzzy,high,Fuzzy match: Crackers → Crackers Keto Ajo Albahaca 135 grs (100%),13,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4534206,
132,ANU-BAKC_U64010,Barra Keto Cacao 1620250314201456.568187,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),12,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533381,
301,ANU-UNIMARC_GRAcacao260x25,Granola Cacao 260 grs20250314201500.441964,GRA-250-001,2,description_fuzzy,high,Fuzzy match: Granola 260g → Granola 250g (92%),6,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,"GRANOLA DIET/SEMILLAS Y CHOC GRANA 260 GRS
",4059776,
150,ANU-C-P3-270364,PACK 3 GRANA BERRIES 260 GRS CORNERSHOP20250314201502.059952,MLC1630337051,111,description_fuzzy,medium,Fuzzy match: Berries 3g → Barra Cereal Grana Sour Berries 5 Un (82%),5,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,1317526,
323,CRAA_U13510_EM,UD CRACKERS AJO ALBAHACA 135 GRS ESP,ML-MLC2930200766,261,name_fuzzy,high,Fuzzy match: Crackers 135g → Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana (100%),7,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:25:51.189257,EMPORIO,4950127,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4950127/images/small_thumb_crackers-ajo-albahaca-grana.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224531Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=efe726b19c050ba5afd35beba7632e7e209074d7229218113b935f1aa563a7d2
334,CRSM_U13510_EM,UD CRACKERS SAL DE MAR 135 GRS ESP,CRSM_U25010,263,name_fuzzy,medium,Fuzzy match: Crackers Sal de Mar 135g → Crackers Keto Sal de Mar (88%),6,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:25:56.583627,EMPORIO,4950102,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4950102/images/small_thumb_crackers-sal-de-mar-grana.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224531Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=572f3871c933d5a1122cfea123624a0c37c97147f0074a270c0e73148ace595b
351,PFANAWEB01,Pack Fanáticos de GRANA,,268,no_match,none,,5,,,,,False,False,True,2025-10-21 17:33:30.003158,2025-11-06 15:26:17.235735,,5369990,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/5369990/images/small_thumb_pack-fanaticos-de-grana.jpg?X-Amz-Expires=3600&X-Amz-Date=20251021T001857Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=56e8e62f22eca104ac463f383b66fb594ed9fd70f7a8b91ac1fa80ad4b5dcd38
140,ANU-BAMC_U20010_WEB,BARRA LOW CARB MANZANA CANELA X520250316110432.652434,MLC1630337051,111,description_fuzzy,high,Fuzzy match: Barra → Barra Cereal Grana Sour Berries 5 Un (100%),12,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,"WEB
",4930836,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4930836/images/small_thumb_Cajabarritamanzanaselloveganonegro_e6896cf9-2c97-4346-b6e3-1ce38161dd80.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224441Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=2407dff006f6b5eea0824cc3a72129d9f8a940ff81eb948d7a5639a8e73f6369
89,ANU-ALDEA_BAcacao5ud,Cacao Display 5 uds20250314201457.648465,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),12,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4054267,
149,ANU-C-P3-166101,PACK 3 GRANA CACAO 260 GRS CORNERSHOP20250314201502.072301,BACM_U04010,10,description_fuzzy,medium,Fuzzy match: Cacao 3g → Barra Low Carb Cacao Maní - 1 unidad (77%),9,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,1317524,
130,ANU-BAKC_U20010,Barra Keto Cacao 520250314201456.577528,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),9,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533350,
122,ANU-BACM_U64010,Barra Cacao Mani 1620250314201456.523764,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),8,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533382,
115,ANU-BABE_U04010_WEB,BARRA LOW CARB BERRIES X120250316110400.158022,MLC1630337051,111,description_fuzzy,high,Fuzzy match: Barra Berries → Barra Cereal Grana Sour Berries 5 Un (100%),8,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4930683,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4930683/images/small_thumb_barrita-low-carb-sour-berries.png?X-Amz-Expires=3600&X-Amz-Date=20251021T001820Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=ead0e33c3b36d5931e29e98dd6c1bef1276be1f79f165ab4abd4016602fccd51
141,ANU-BAMC_U64010,Barra Manzana 1620250314201456.853723,MLC1630337051,111,description_fuzzy,high,Fuzzy match: Barra → Barra Cereal Grana Sour Berries 5 Un (100%),7,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533383,
238,ANU-GRKC_U21010,Granola Keto Nuez 210 grs20250325093905.595108,GRKC_U21010,19,description_fuzzy,medium,Fuzzy match: Granola Nuez 210g → Granola Keto Nuez 210 grs (83%),7,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533380,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/6533380/images/small_thumb_keto1080.png?X-Amz-Expires=3600&X-Amz-Date=20251020T223724Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=04f129c6f48aefaabcb0e2dadc242e6d4de5ff1b07a5101bf1c3dbf0f9dfbd85
184,ANU-DIRECTO_BAketo16ud,Keto Display 16 uds20250314201500.808655,,,no_match,none,,50,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,4021959,
230,ANU-GRBE_U26010,Granola Berries 260 gr20250314201500.318361,ML-MLC2978641268,41,description_fuzzy,medium,"Fuzzy match: Granola Berries 260g → Granola Grana Low Carb Berries Y Semillas, Vegana, Sin Aceit (86%)",7,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533378,
186,ANU-DIRECTO_BAketo5ud,Keto Display 5 uds20250314201500.817916,,,no_match,none,,33,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,4021946,
190,ANU-DIRECTO_GRAberries260,Berries 260 grs20250314201457.546576,,,no_match,none,,8,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,4021354,
120,ANU-BACM_U20010,Barra Cacao Mani 520250314201456.537092,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),6,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533349,
188,ANU-DIRECTO_BAmanzana1ud,Barrita Manzana-Canela20250314201457.353080,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,4021884,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4021884/images/small_thumb_Barritamanzanaconsellovegano_4af10b36-4b9c-4e7d-9dbc-649005709fa2.png?X-Amz-Expires=3600&X-Amz-Date=20251021T002117Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=a94a4619decdcad09e78de6d88973bd52ace5f25697b59b29b94b24dd2d9923c
193,ANU-DIRECTO_GRAketo210,Keto 210 grs20250314201500.781003,,,no_match,none,,13,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,4021357,
187,ANU-DIRECTO_BAmanzana16ud,Manzana Display 16 uds20250314201500.860310,,,no_match,none,,18,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,4021952,
189,ANU-DIRECTO_BAmanzana5ud,Manzana Display 5 uds20250314201500.871363,,,no_match,none,,9,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,4021909,
235,ANU-GRCA_U26010,Granola Cacao 260 gr20250314201500.422932,MLC2930070644,116,description_fuzzy,medium,Fuzzy match: Granola Cacao 260g → Granola Grana Cacao 260 G Bolsa Semillas (84%),6,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533379,
135,ANU-BAMC_C02810_WAL,CM BARRA MANZANA DP 5 UDS ESP20250314201458.558356,MLC1630337051,111,description_fuzzy,high,Fuzzy match: Barra → Barra Cereal Grana Sour Berries 5 Un (100%),6,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,Walmart,4938630,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4938630/images/small_thumb_Cajabarritamanzanaselloveganonegro_e6896cf9-2c97-4346-b6e3-1ce38161dd80.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224529Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=efe468522315a524eb9e3a6bf35a707b048f95757f799e966c206518704f9178
282,ANU-PFANAWEB01,Pack Fanáticos de GRANA20250314201502.286042,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,4291666,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4291666/images/small_thumb_pack-fanaticos-de-grana.jpg?X-Amz-Expires=3600&X-Amz-Date=20251021T002257Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=d051530f06109b19b535d9ed5189cc33d28f4d6f138e105d40f42bfa715fb5f9
273,ANU-P-PC-780826,Pack Chocolatoso20250314201502.158750,,,no_match,none,,3,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,3933246,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/3933246/images/small_thumb_pack-cholatoso-grana-delicioso.jpg?X-Amz-Expires=3600&X-Amz-Date=20251021T002305Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=fe78b5ae4ccc30f63083b2d6a021e6cf3b0f9ec107595eae2b5f37d1a2dbc713
191,ANU-DIRECTO_GRAcacao260,Cacao 260 grs20250314201457.604062,,,no_match,none,,7,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,4021350,
125,ANU-BAKC_C02810_WAL,CM BARRA KETO CACAO DP 5 UDS ESP20250314201458.488036,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),6,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,Walmart,4938636,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4938636/images/small_thumb_Cajabarritaketoconselloketo.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224529Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=ebb1db80dd55ecd04269351bb5f0e82e1b74d3b5f7154b18a8dbeb2e5b58c137
108,ANU-B-C5-811579,Barrita Manzana-Canela20250314201457.364499,,,no_match,none,,47,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,2348123,
272,ANU-P-PA-17614,Polvo antioxidante goldenberries20250314201502.609731,,,no_match,none,,36,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1427740,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/1427740/images/small_thumb_goldenberries-33-grs.png?X-Amz-Expires=3600&X-Amz-Date=20251021T002542Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=c30b4b1fcebe3a627484023ab7be22862e301d085e3d8c31671ff1d9c75e7219
311,ANU-WEB_DESxanthan300,Goma Xanthan 300 grs20250314201459.973421,,,no_match,none,,2,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1417344,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/1417344/images/small_thumb_goma-300-grs.png?X-Amz-Expires=3600&X-Amz-Date=20251021T002630Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=9f19d4e5c4a43e39175d8b04b0f2714fb022ec989e7f49e6d56511e3c75add82
310,ANU-WEB_DESxanthan150,Goma Xanthan 150 grs20250314201459.943905,,,no_match,none,,6,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1517057,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/1517057/images/small_thumb_goma-xantham-150-.png?X-Amz-Expires=3600&X-Amz-Date=20251021T002650Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=49b820e16a6e103194d0e2da5eabecf14002bdcc553da9b44dac32bdb6e88b3d
269,ANU-P-GX-130887-1,Barrita Manzana 5 uds20250314201457.341694,,,no_match,none,,5,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,2348130,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/2348130/images/small_thumb_goma-xantham-150-.png?X-Amz-Expires=3600&X-Amz-Date=20251021T002916Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=f89584289d1e78789b0ce6bd8cb4e6d16279fb24c71d008a20fd163a7f957e63
157,ANU-C-P3-849947,Pack Grana Clásico20250314201502.370789,,,no_match,none,,36,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1311375,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/1311375/images/small_thumb_pack_grana01.jpg?X-Amz-Expires=3600&X-Amz-Date=20251021T002925Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=2197d6df0a1293f67660aa581b974eadfc2a5abf8b82e0aad9ef5346380990b4
337,G-GK-914023,Granola Keto 1 KG,GRA-250-001,260,name_fuzzy,high,Fuzzy match: Granola → Granola 250g (100%),7,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:25:48.881320,,6935698,
316,BAKC_U20010_EM,UD BARRA KETO CACAO DP 5 UDS ESP,BACM_U04010,262,name_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),6,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:25:53.545571,EMPORIO,4950056,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4950056/images/small_thumb_Cajabarritaketoconselloketo.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224531Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=150316d5ea7ef00dbceae62974a25e1044d78c88f81935999770579e53d17b36
281,ANU-PC-PF-62507-1-1,Pack desayuno completo20250314201502.229051,,,no_match,none,,18,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1738159,
276,ANU-PC-PC-493856,Pack Chocolatoso20250314201502.175679,,,no_match,none,,10,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1311445,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/1311445/images/small_thumb_pack_grana07.jpg?X-Amz-Expires=3600&X-Amz-Date=20251021T002959Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=41265fa8fb1c2fc9a443ad82454d5c0b0dfa9c9562a2242fb17c9660221e93de
153,ANU-C-P3-313094,Pack Grana Variedades20250314201502.393430,,,no_match,none,,94,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1311413,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/1311413/images/small_thumb_pack_grana05.jpg?X-Amz-Expires=3600&X-Amz-Date=20251021T003001Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=891989b7b9452a01dd0e520eaa7c9b52b02831803c9ac4c4262298ddcfbcfcff
154,ANU-C-P3-694394,PACK 3 GRANA CLÁSICO 260 GRS CORNERSHOP20250314201502.085080,,,no_match,none,,7,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1317522,
207,ANU-EMPORIO_BAcacao5ud,Barrita Cacao Display 5 uds20250314201457.006701,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),6,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4031397,
220,ANU-EMPORIO_GRAcacao260,Granola Cacao 260 grs20250314201500.451003,MLC2930070644,116,description_fuzzy,medium,Fuzzy match: Granola Cacao 260g → Granola Grana Cacao 260 G Bolsa Semillas (84%),6,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4031329,
178,ANU-CY-PC-805108,PACK CHOCOLATOSO CORNERSHOP20250314201502.203718,,,no_match,none,,4,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1317541,
274,ANU-PC-PB-767890,Pack Boost antioxidante20250314201502.131613,,,no_match,none,,19,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1450970,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/1450970/images/small_thumb_pack-boost-antioxidante-copia.png?X-Amz-Expires=3600&X-Amz-Date=20251021T003016Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=e26f5279e5cacbbc1f894390fd694c5c14454e59298d6ee38ce0675e00dd50ad
280,ANU-PC-PF-62507-1,Pack saludable con despacho rebajado (REGIONES)20250314201502.456327,,,no_match,none,,21,,,,,True,True,False,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1649443,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/1649443/images/small_thumb_Pack-familia-con-despacho.png?X-Amz-Expires=3600&X-Amz-Date=20251021T003022Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=2e46637993d78224f533d208baa1b53197069ce05c7c82286d1d59bd1383e781
279,ANU-PC-PF-62507,Pack saludable con despacho GRATIS RM20250314201502.441073,,,no_match,none,,7,,,,,True,True,False,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1648255,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/1648255/images/small_thumb_Pack-familia-con-despacho.png?X-Amz-Expires=3600&X-Amz-Date=20251021T003026Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=c01093f2e1719bdda23404c4de2ad4c7da11a69cd72bf00a9bbb55e0e975f0b3
