id,product_id,order_id,movement_type,quantity,stock_before,stock_after,reason,created_by,created_at
26952,,14820,sale,-8,,,,,2026-01-07 09:30:53.338317
26953,,14820,sale,-5,,,,,2026-01-07 09:30:53.338317
25050,,11850,sale,-12,,,,,2025-11-11 15:35:23.785992
25051,,11850,sale,-12,,,,,2025-11-11 15:35:23.785992
25052,,10512,sale,-10,,,,,2025-11-11 15:35:23.785992
25053,,10512,sale,-10,,,,,2025-11-11 15:35:23.785992
25054,,10512,sale,-10,,,,,2025-11-11 15:35:23.785992
25055,,10702,sale,-25,,,,,2025-11-11 15:35:23.785992
25056,,12124,sale,-10,,,,,2025-11-11 15:35:23.785992
25057,,12127,sale,-12,,,,,2025-11-11 15:35:23.785992
25058,,10398,sale,-12,,,,,2025-11-11 15:35:23.785992
25059,,10412,sale,-25,,,,,2025-11-11 15:35:23.785992
25060,,11086,sale,-25,,,,,2025-11-11 15:35:23.785992
25061,,11086,sale,-25,,,,,2025-11-11 15:35:23.785992
25062,,11086,sale,-25,,,,,2025-11-11 15:35:23.785992
25063,,10440,sale,-75,,,,,2025-11-11 15:35:23.785992
25064,,10440,sale,-75,,,,,2025-11-11 15:35:23.785992
25065,,11559,sale,-75,,,,,2025-11-11 15:35:23.785992
25066,,11559,sale,-75,,,,,2025-11-11 15:35:23.785992
25067,,11562,sale,-25,,,,,2025-11-11 15:35:23.785992
25068,,11570,sale,-75,,,,,2025-11-11 15:35:23.785992
25069,,11570,sale,-75,,,,,2025-11-11 15:35:23.785992
25070,,11578,sale,-13,,,,,2025-11-11 15:35:23.785992
25071,,11578,sale,-12,,,,,2025-11-11 15:35:23.785992
25072,,11582,sale,-25,,,,,2025-11-11 15:35:23.785992
25073,,11582,sale,-50,,,,,2025-11-11 15:35:23.785992
25074,,11879,sale,-40,,,,,2025-11-11 15:35:23.785992
25075,,10323,sale,-25,,,,,2025-11-11 15:35:23.785992
25076,,10332,sale,-25,,,,,2025-11-11 15:35:23.785992
25077,,10679,sale,-25,,,,,2025-11-11 15:35:23.785992
25078,,10679,sale,-25,,,,,2025-11-11 15:35:23.785992
25079,,11171,sale,-25,,,,,2025-11-11 15:35:23.785992
25080,,11177,sale,-25,,,,,2025-11-11 15:35:23.785992
25081,,11179,sale,-100,,,,,2025-11-11 15:35:23.785992
25082,,11179,sale,-75,,,,,2025-11-11 15:35:23.785992
25083,,11182,sale,-25,,,,,2025-11-11 15:35:23.785992
25084,,11522,sale,-75,,,,,2025-11-11 15:35:23.785992
25085,,11522,sale,-25,,,,,2025-11-11 15:35:23.785992
25086,,11524,sale,-25,,,,,2025-11-11 15:35:23.785992
25087,,11530,sale,-25,,,,,2025-11-11 15:35:23.785992
25088,,11530,sale,-25,,,,,2025-11-11 15:35:23.785992
25089,,11534,sale,-25,,,,,2025-11-11 15:35:23.785992
25090,,11813,sale,-12,,,,,2025-11-11 15:35:23.785992
25091,,11813,sale,-12,,,,,2025-11-11 15:35:23.785992
25092,,11816,sale,-50,,,,,2025-11-11 15:35:23.785992
25093,,10812,sale,-50,,,,,2025-11-11 15:35:23.785992
25094,,10813,sale,-25,,,,,2025-11-11 15:35:23.785992
25095,,10816,sale,-12,,,,,2025-11-11 15:35:23.785992
25096,,10821,sale,-12,,,,,2025-11-11 15:35:23.785992
25097,,11271,sale,-25,,,,,2025-11-11 15:35:23.785992
25098,,11271,sale,-25,,,,,2025-11-11 15:35:23.785992
25099,,11274,sale,-25,,,,,2025-11-11 15:35:23.785992
25100,,10551,sale,-25,,,,,2025-11-11 15:35:23.785992
25101,,10551,sale,-12,,,,,2025-11-11 15:35:23.785992
25102,,10553,sale,-25,,,,,2025-11-11 15:35:23.785992
25103,,10560,sale,-50,,,,,2025-11-11 15:35:23.785992
25104,,10560,sale,-36,,,,,2025-11-11 15:35:23.785992
25105,,12055,sale,-10,,,,,2025-11-11 15:35:23.785992
25106,,12062,sale,-12,,,,,2025-11-11 15:35:23.785992
25107,,12063,sale,-10,,,,,2025-11-11 15:35:23.785992
25108,,12070,sale,-18,,,,,2025-11-11 15:35:23.785992
25109,,10317,sale,-25,,,,,2025-11-11 15:35:23.785992
25110,,10315,sale,-12,,,,,2025-11-11 15:35:23.785992
25111,,10315,sale,-25,,,,,2025-11-11 15:35:23.785992
25112,,10300,sale,-25,,,,,2025-11-11 15:35:23.785992
25113,,10300,sale,-24,,,,,2025-11-11 15:35:23.785992
25114,,10300,sale,-25,,,,,2025-11-11 15:35:23.785992
25115,,14090,sale,-1,,,,,2025-11-11 15:35:23.785992
25116,,14090,sale,-1,,,,,2025-11-11 15:35:23.785992
25117,,10284,sale,-25,,,,,2025-11-11 15:35:23.785992
25118,,10284,sale,-25,,,,,2025-11-11 15:35:23.785992
25119,,14074,sale,-1,,,,,2025-11-11 15:35:23.785992
25120,,14074,sale,-1,,,,,2025-11-11 15:35:23.785992
25121,,14069,sale,-2,,,,,2025-11-11 15:35:23.785992
25122,,14069,sale,-2,,,,,2025-11-11 15:35:23.785992
25123,,14069,sale,-1,,,,,2025-11-11 15:35:23.785992
25124,,14060,sale,-1,,,,,2025-11-11 15:35:23.785992
25125,,14060,sale,-1,,,,,2025-11-11 15:35:23.785992
25126,,14056,sale,-1,,,,,2025-11-11 15:35:23.785992
25127,,14056,sale,-1,,,,,2025-11-11 15:35:23.785992
25128,,14037,sale,-1,,,,,2025-11-11 15:35:23.785992
25129,,14037,sale,-1,,,,,2025-11-11 15:35:23.785992
25130,,14037,sale,-1,,,,,2025-11-11 15:35:23.785992
25131,,14037,sale,-1,,,,,2025-11-11 15:35:23.785992
25132,,14037,sale,-1,,,,,2025-11-11 15:35:23.785992
25133,,10278,sale,-12,,,,,2025-11-11 15:35:23.785992
25134,,14031,sale,-1,,,,,2025-11-11 15:35:23.785992
25135,,14031,sale,-1,,,,,2025-11-11 15:35:23.785992
25136,,14031,sale,-1,,,,,2025-11-11 15:35:23.785992
25137,,14030,sale,-1,,,,,2025-11-11 15:35:23.785992
25138,,14030,sale,-1,,,,,2025-11-11 15:35:23.785992
25139,,14030,sale,-1,,,,,2025-11-11 15:35:23.785992
25140,,14030,sale,-1,,,,,2025-11-11 15:35:23.785992
25141,,14028,sale,-1,,,,,2025-11-11 15:35:23.785992
25142,,14028,sale,-1,,,,,2025-11-11 15:35:23.785992
25143,,13986,sale,-1,,,,,2025-11-11 15:35:23.785992
25144,,13986,sale,-1,,,,,2025-11-11 15:35:23.785992
25145,,13986,sale,-1,,,,,2025-11-11 15:35:23.785992
25146,,13977,sale,-1,,,,,2025-11-11 15:35:23.785992
25147,,13977,sale,-2,,,,,2025-11-11 15:35:23.785992
25148,,13977,sale,-1,,,,,2025-11-11 15:35:23.785992
25149,,13952,sale,-1,,,,,2025-11-11 15:35:23.785992
25150,,13952,sale,-1,,,,,2025-11-11 15:35:23.785992
25151,,13948,sale,-1,,,,,2025-11-11 15:35:23.785992
25152,,13948,sale,-1,,,,,2025-11-11 15:35:23.785992
25153,,13938,sale,-1,,,,,2025-11-11 15:35:23.785992
25154,,13938,sale,-1,,,,,2025-11-11 15:35:23.785992
26954,,14821,sale,-4,,,,,2026-01-07 09:30:53.338317
26955,,14822,sale,-1,,,,,2026-01-07 09:30:53.338317
26956,,14822,sale,-1,,,,,2026-01-07 09:30:53.338317
26957,,14822,sale,-2,,,,,2026-01-07 09:30:53.338317
26958,,14822,sale,-1,,,,,2026-01-07 09:30:53.338317
26959,,14822,sale,-3,,,,,2026-01-07 09:30:53.338317
26960,,14822,sale,-2,,,,,2026-01-07 09:30:53.338317
26961,,14823,sale,-1,,,,,2026-01-07 09:30:53.338317
26962,,14824,sale,-23,,,,,2026-01-08 09:31:04.485696
26963,,14824,sale,-45,,,,,2026-01-08 09:31:04.485696
26964,,14824,sale,-18,,,,,2026-01-08 09:31:04.485696
26965,,14825,sale,-8,,,,,2026-01-08 09:31:04.485696
26966,,14825,sale,-6,,,,,2026-01-08 09:31:04.485696
25155,,13938,sale,-1,,,,,2025-11-11 15:35:23.785992
25156,,13937,sale,-1,,,,,2025-11-11 15:35:23.785992
25157,,13937,sale,-1,,,,,2025-11-11 15:35:23.785992
25158,,13924,sale,-1,,,,,2025-11-11 15:35:23.785992
25159,,13920,sale,-1,,,,,2025-11-11 15:35:23.785992
25160,,13920,sale,-1,,,,,2025-11-11 15:35:23.785992
25161,,13920,sale,-1,,,,,2025-11-11 15:35:23.785992
25162,,13920,sale,-1,,,,,2025-11-11 15:35:23.785992
25163,,13919,sale,-1,,,,,2025-11-11 15:35:23.785992
25164,,13919,sale,-1,,,,,2025-11-11 15:35:23.785992
25165,,13919,sale,-1,,,,,2025-11-11 15:35:23.785992
25166,,13919,sale,-1,,,,,2025-11-11 15:35:23.785992
25167,,13919,sale,-1,,,,,2025-11-11 15:35:23.785992
25168,,13918,sale,-1,,,,,2025-11-11 15:35:23.785992
25169,,13918,sale,-1,,,,,2025-11-11 15:35:23.785992
25170,,13918,sale,-1,,,,,2025-11-11 15:35:23.785992
25171,,10250,sale,-25,,,,,2025-11-11 15:35:23.785992
25172,,10248,sale,-25,,,,,2025-11-11 15:35:23.785992
25173,,13917,sale,-1,,,,,2025-11-11 15:35:23.785992
25174,,13917,sale,-1,,,,,2025-11-11 15:35:23.785992
25175,,13917,sale,-1,,,,,2025-11-11 15:35:23.785992
25176,,13911,sale,-2,,,,,2025-11-11 15:35:23.785992
25177,,13911,sale,-1,,,,,2025-11-11 15:35:23.785992
25178,,13911,sale,-1,,,,,2025-11-11 15:35:23.785992
25179,,13907,sale,-1,,,,,2025-11-11 15:35:23.785992
25180,,13907,sale,-1,,,,,2025-11-11 15:35:23.785992
25181,,13907,sale,-1,,,,,2025-11-11 15:35:23.785992
25182,,13899,sale,-1,,,,,2025-11-11 15:35:23.785992
25183,,13899,sale,-1,,,,,2025-11-11 15:35:23.785992
25184,,13899,sale,-1,,,,,2025-11-11 15:35:23.785992
25185,,13895,sale,-1,,,,,2025-11-11 15:35:23.785992
25186,,13895,sale,-1,,,,,2025-11-11 15:35:23.785992
25187,,13893,sale,-1,,,,,2025-11-11 15:35:23.785992
25188,,13893,sale,-2,,,,,2025-11-11 15:35:23.785992
25189,,13893,sale,-1,,,,,2025-11-11 15:35:23.785992
25190,,13891,sale,-1,,,,,2025-11-11 15:35:23.785992
25191,,13891,sale,-1,,,,,2025-11-11 15:35:23.785992
25192,,13832,sale,-1,,,,,2025-11-11 15:35:23.785992
25193,,13832,sale,-1,,,,,2025-11-11 15:35:23.785992
25194,,13832,sale,-2,,,,,2025-11-11 15:35:23.785992
25195,,13832,sale,-1,,,,,2025-11-11 15:35:23.785992
25196,,13832,sale,-1,,,,,2025-11-11 15:35:23.785992
25197,,10204,sale,-25,,,,,2025-11-11 15:35:23.785992
25198,,13830,sale,-2,,,,,2025-11-11 15:35:23.785992
25199,,13830,sale,-1,,,,,2025-11-11 15:35:23.785992
25200,,13830,sale,-1,,,,,2025-11-11 15:35:23.785992
25201,,13830,sale,-1,,,,,2025-11-11 15:35:23.785992
25202,,13830,sale,-1,,,,,2025-11-11 15:35:23.785992
25203,,13826,sale,-1,,,,,2025-11-11 15:35:23.785992
25204,,13826,sale,-1,,,,,2025-11-11 15:35:23.785992
25205,,13813,sale,-1,,,,,2025-11-11 15:35:23.785992
25206,,13812,sale,-1,,,,,2025-11-11 15:35:23.785992
25207,,13812,sale,-1,,,,,2025-11-11 15:35:23.785992
25208,,13811,sale,-2,,,,,2025-11-11 15:35:23.785992
25209,,13811,sale,-1,,,,,2025-11-11 15:35:23.785992
25210,,13811,sale,-1,,,,,2025-11-11 15:35:23.785992
25211,,13805,sale,-1,,,,,2025-11-11 15:35:23.785992
25212,,13805,sale,-1,,,,,2025-11-11 15:35:23.785992
25213,,13802,sale,-1,,,,,2025-11-11 15:35:23.785992
25214,,13802,sale,-1,,,,,2025-11-11 15:35:23.785992
25215,,13802,sale,-1,,,,,2025-11-11 15:35:23.785992
25216,,13802,sale,-1,,,,,2025-11-11 15:35:23.785992
25217,,10190,sale,-25,,,,,2025-11-11 15:35:23.785992
25218,,13756,sale,-1,,,,,2025-11-11 15:35:23.785992
25219,,13756,sale,-1,,,,,2025-11-11 15:35:23.785992
25220,,10152,sale,-250,,,,,2025-11-11 15:35:23.785992
25221,,10152,sale,-312,,,,,2025-11-11 15:35:23.785992
25222,,10152,sale,-450,,,,,2025-11-11 15:35:23.785992
25223,,13705,sale,-4,,,,,2025-11-11 15:35:23.785992
25224,,13705,sale,-1,,,,,2025-11-11 15:35:23.785992
25225,,13705,sale,-1,,,,,2025-11-11 15:35:23.785992
25226,,13697,sale,-4,,,,,2025-11-11 15:35:23.785992
25227,,13693,sale,-3,,,,,2025-11-11 15:35:23.785992
25228,,13693,sale,-1,,,,,2025-11-11 15:35:23.785992
25229,,13688,sale,-1,,,,,2025-11-11 15:35:23.785992
25230,,13688,sale,-1,,,,,2025-11-11 15:35:23.785992
25231,,13659,sale,-1,,,,,2025-11-11 15:35:23.785992
25232,,13659,sale,-1,,,,,2025-11-11 15:35:23.785992
25233,,13630,sale,-1,,,,,2025-11-11 15:35:23.785992
25234,,13630,sale,-1,,,,,2025-11-11 15:35:23.785992
25235,,10097,sale,-10,,,,,2025-11-11 15:35:23.785992
25236,,10097,sale,-10,,,,,2025-11-11 15:35:23.785992
25237,,10097,sale,-10,,,,,2025-11-11 15:35:23.785992
25238,,10097,sale,-1,,,,,2025-11-11 15:35:23.785992
25239,,13578,sale,-2,,,,,2025-11-11 15:35:23.785992
25240,,13578,sale,-1,,,,,2025-11-11 15:35:23.785992
25241,,10095,sale,-5,,,,,2025-11-11 15:35:23.785992
25242,,10095,sale,-8,,,,,2025-11-11 15:35:23.785992
25243,,10095,sale,-6,,,,,2025-11-11 15:35:23.785992
25244,,13575,sale,-4,,,,,2025-11-11 15:35:23.785992
25245,,13575,sale,-1,,,,,2025-11-11 15:35:23.785992
25246,,10084,sale,-12,,,,,2025-11-11 15:35:23.785992
25247,,10084,sale,-5,,,,,2025-11-11 15:35:23.785992
25248,,10084,sale,-6,,,,,2025-11-11 15:35:23.785992
25249,,10076,sale,-3,,,,,2025-11-11 15:35:23.785992
25250,,10076,sale,-3,,,,,2025-11-11 15:35:23.785992
25251,,10076,sale,-2,,,,,2025-11-11 15:35:23.785992
25252,,13570,sale,-4,,,,,2025-11-11 15:35:23.785992
25253,,13570,sale,-1,,,,,2025-11-11 15:35:23.785992
25254,,13570,sale,-1,,,,,2025-11-11 15:35:23.785992
25255,,10075,sale,-25,,,,,2025-11-11 15:35:23.785992
25256,,10015,sale,-17,,,,,2025-11-11 15:35:23.785992
25257,,10015,sale,-15,,,,,2025-11-11 15:35:23.785992
25258,,10015,sale,-9,,,,,2025-11-11 15:35:23.785992
25259,,10011,sale,-25,,,,,2025-11-11 15:35:23.785992
26967,,14825,sale,-11,,,,,2026-01-08 09:31:04.485696
26968,,14826,sale,-2,,,,,2026-01-08 09:31:04.485696
26969,,14827,sale,-1,,,,,2026-01-08 09:31:04.485696
26970,,14827,sale,-1,,,,,2026-01-08 09:31:04.485696
26971,,14828,sale,-1000,,,,,2026-01-09 09:30:33.840515
26972,,14828,sale,-1000,,,,,2026-01-09 09:30:33.840515
26973,,14828,sale,-1000,,,,,2026-01-09 09:30:33.840515
25260,,13516,sale,-3,,,,,2025-11-11 15:35:23.785992
25261,,13515,sale,-3,,,,,2025-11-11 15:35:23.785992
25262,,10004,sale,-10,,,,,2025-11-11 15:35:23.785992
25263,,10004,sale,-24,,,,,2025-11-11 15:35:23.785992
25264,,13512,sale,-2,,,,,2025-11-11 15:35:23.785992
25265,,9995,sale,-15,,,,,2025-11-11 15:35:23.785992
25266,,9995,sale,-9,,,,,2025-11-11 15:35:23.785992
25267,,9995,sale,-10,,,,,2025-11-11 15:35:23.785992
25268,,13510,sale,-1,,,,,2025-11-11 15:35:23.785992
25269,,13510,sale,-1,,,,,2025-11-11 15:35:23.785992
25270,,13510,sale,-1,,,,,2025-11-11 15:35:23.785992
25271,,13510,sale,-1,,,,,2025-11-11 15:35:23.785992
25272,,13510,sale,-1,,,,,2025-11-11 15:35:23.785992
25273,,13510,sale,-1,,,,,2025-11-11 15:35:23.785992
25274,,9992,sale,-600,,,,,2025-11-11 15:35:23.785992
25275,,9992,sale,-600,,,,,2025-11-11 15:35:23.785992
25276,,9992,sale,-600,,,,,2025-11-11 15:35:23.785992
25277,,13498,sale,-1,,,,,2025-11-11 15:35:23.785992
25278,,13498,sale,-1,,,,,2025-11-11 15:35:23.785992
25279,,13498,sale,-2,,,,,2025-11-11 15:35:23.785992
25280,,9978,sale,-1000,,,,,2025-11-11 15:35:23.785992
25281,,9978,sale,-1000,,,,,2025-11-11 15:35:23.785992
25282,,9978,sale,-1000,,,,,2025-11-11 15:35:23.785992
25283,,9951,sale,-5,,,,,2025-11-11 15:35:23.785992
25284,,9951,sale,-6,,,,,2025-11-11 15:35:23.785992
25285,,13472,sale,-2,,,,,2025-11-11 15:35:23.785992
25286,,13472,sale,-1,,,,,2025-11-11 15:35:23.785992
25287,,13469,sale,-5,,,,,2025-11-11 15:35:23.785992
25288,,13467,sale,-3,,,,,2025-11-11 15:35:23.785992
25289,,13465,sale,-1,,,,,2025-11-11 15:35:23.785992
25290,,13434,sale,-1,,,,,2025-11-11 15:35:23.785992
25291,,13434,sale,-1,,,,,2025-11-11 15:35:23.785992
25292,,13433,sale,-1,,,,,2025-11-11 15:35:23.785992
25293,,9915,sale,-7,,,,,2025-11-11 15:35:23.785992
25294,,9915,sale,-4,,,,,2025-11-11 15:35:23.785992
25295,,9915,sale,-2,,,,,2025-11-11 15:35:23.785992
25296,,9913,sale,-25,,,,,2025-11-11 15:35:23.785992
25297,,9903,sale,-3,,,,,2025-11-11 15:35:23.785992
25298,,9903,sale,-3,,,,,2025-11-11 15:35:23.785992
25299,,13418,sale,-1,,,,,2025-11-11 15:35:23.785992
25300,,13418,sale,-2,,,,,2025-11-11 15:35:23.785992
25301,,13418,sale,-2,,,,,2025-11-11 15:35:23.785992
25302,,9899,sale,-2,,,,,2025-11-11 15:35:23.785992
25303,,9899,sale,-1,,,,,2025-11-11 15:35:23.785992
25304,,13411,sale,-1,,,,,2025-11-11 15:35:23.785992
25305,,13411,sale,-1,,,,,2025-11-11 15:35:23.785992
25306,,13411,sale,-1,,,,,2025-11-11 15:35:23.785992
25307,,13411,sale,-1,,,,,2025-11-11 15:35:23.785992
25308,,9883,sale,-40,,,,,2025-11-11 15:35:23.785992
25309,,9883,sale,-49,,,,,2025-11-11 15:35:23.785992
25310,,9883,sale,-50,,,,,2025-11-11 15:35:23.785992
25311,,9883,sale,-100,,,,,2025-11-11 15:35:23.785992
25312,,9883,sale,-63,,,,,2025-11-11 15:35:23.785992
25313,,9875,sale,-25,,,,,2025-11-11 15:35:23.785992
25314,,9873,sale,-4,,,,,2025-11-11 15:35:23.785992
25315,,9873,sale,-3,,,,,2025-11-11 15:35:23.785992
25316,,9872,sale,-1,,,,,2025-11-11 15:35:23.785992
25317,,9871,sale,-18,,,,,2025-11-11 15:35:23.785992
25318,,9871,sale,-7,,,,,2025-11-11 15:35:23.785992
25319,,9871,sale,-6,,,,,2025-11-11 15:35:23.785992
25320,,9866,sale,-12,,,,,2025-11-11 15:35:23.785992
25321,,9866,sale,-7,,,,,2025-11-11 15:35:23.785992
25322,,9866,sale,-5,,,,,2025-11-11 15:35:23.785992
25323,,9863,sale,-2,,,,,2025-11-11 15:35:23.785992
25324,,9863,sale,-2,,,,,2025-11-11 15:35:23.785992
25325,,9860,sale,-2,,,,,2025-11-11 15:35:23.785992
25326,,9860,sale,-3,,,,,2025-11-11 15:35:23.785992
25327,,13399,sale,-3,,,,,2025-11-11 15:35:23.785992
25328,,13397,sale,-1,,,,,2025-11-11 15:35:23.785992
25329,,13397,sale,-1,,,,,2025-11-11 15:35:23.785992
25330,,13395,sale,-3,,,,,2025-11-11 15:35:23.785992
25331,,13391,sale,-4,,,,,2025-11-11 15:35:23.785992
25332,,13389,sale,-1,,,,,2025-11-11 15:35:23.785992
25333,,13389,sale,-2,,,,,2025-11-11 15:35:23.785992
25334,,13389,sale,-1,,,,,2025-11-11 15:35:23.785992
25335,,13389,sale,-1,,,,,2025-11-11 15:35:23.785992
25336,,13384,sale,-1,,,,,2025-11-11 15:35:23.785992
25337,,13383,sale,-1,,,,,2025-11-11 15:35:23.785992
25338,,13379,sale,-3,,,,,2025-11-11 15:35:23.785992
25339,,9827,sale,-1,,,,,2025-11-11 15:35:23.785992
25340,,9827,sale,-1,,,,,2025-11-11 15:35:23.785992
25341,,9826,sale,-1,,,,,2025-11-11 15:35:23.785992
25342,,9826,sale,-2,,,,,2025-11-11 15:35:23.785992
25343,,9824,sale,-1,,,,,2025-11-11 15:35:23.785992
25344,,13364,sale,-2,,,,,2025-11-11 15:35:23.785992
25345,,9817,sale,-12,,,,,2025-11-11 15:35:23.785992
25346,,9817,sale,-6,,,,,2025-11-11 15:35:23.785992
25347,,9817,sale,-6,,,,,2025-11-11 15:35:23.785992
25348,,9817,sale,-12,,,,,2025-11-11 15:35:23.785992
25349,,9811,sale,-6,,,,,2025-11-11 15:35:23.785992
25350,,9811,sale,-6,,,,,2025-11-11 15:35:23.785992
25351,,9811,sale,-32,,,,,2025-11-11 15:35:23.785992
25352,,9811,sale,-16,,,,,2025-11-11 15:35:23.785992
25353,,9811,sale,-6,,,,,2025-11-11 15:35:23.785992
25354,,9810,sale,-24,,,,,2025-11-11 15:35:23.785992
25355,,9810,sale,-24,,,,,2025-11-11 15:35:23.785992
25356,,9809,sale,-6,,,,,2025-11-11 15:35:23.785992
25357,,9809,sale,-32,,,,,2025-11-11 15:35:23.785992
25358,,9809,sale,-6,,,,,2025-11-11 15:35:23.785992
25359,,9808,sale,-30,,,,,2025-11-11 15:35:23.785992
25360,,9808,sale,-30,,,,,2025-11-11 15:35:23.785992
25361,,9808,sale,-30,,,,,2025-11-11 15:35:23.785992
25362,,9807,sale,-10,,,,,2025-11-11 15:35:23.785992
25363,,9807,sale,-9,,,,,2025-11-11 15:35:23.785992
25364,,13352,sale,-1,,,,,2025-11-11 15:35:23.785992
26974,,14829,sale,-1000,,,,,2026-01-12 09:35:14.138542
26975,,14829,sale,-1000,,,,,2026-01-12 09:35:14.138542
26976,,14829,sale,-1000,,,,,2026-01-12 09:35:14.138542
26977,,14830,sale,-1,,,,,2026-01-12 09:35:14.138542
25365,,13352,sale,-1,,,,,2025-11-11 15:35:23.785992
25366,,9796,sale,-12,,,,,2025-11-11 15:35:23.785992
25367,,9796,sale,-32,,,,,2025-11-11 15:35:23.785992
25368,,9796,sale,-12,,,,,2025-11-11 15:35:23.785992
25369,,9796,sale,-16,,,,,2025-11-11 15:35:23.785992
25370,,13350,sale,-3,,,,,2025-11-11 15:35:23.785992
25371,,13350,sale,-2,,,,,2025-11-11 15:35:23.785992
25372,,13348,sale,-1,,,,,2025-11-11 15:35:23.785992
25373,,9779,sale,-12,,,,,2025-11-11 15:35:23.785992
25374,,9779,sale,-16,,,,,2025-11-11 15:35:23.785992
25375,,9779,sale,-6,,,,,2025-11-11 15:35:23.785992
25376,,9776,sale,-2000,,,,,2025-11-11 15:35:23.785992
25377,,9776,sale,-2000,,,,,2025-11-11 15:35:23.785992
25378,,9776,sale,-2000,,,,,2025-11-11 15:35:23.785992
25379,,9774,sale,-5,,,,,2025-11-11 15:35:23.785992
25380,,9774,sale,-15,,,,,2025-11-11 15:35:23.785992
25381,,9774,sale,-5,,,,,2025-11-11 15:35:23.785992
25382,,9774,sale,-6,,,,,2025-11-11 15:35:23.785992
25383,,9774,sale,-5,,,,,2025-11-11 15:35:23.785992
25384,,9773,sale,-6,,,,,2025-11-11 15:35:23.785992
25385,,9773,sale,-3,,,,,2025-11-11 15:35:23.785992
25386,,9773,sale,-6,,,,,2025-11-11 15:35:23.785992
25387,,9773,sale,-3,,,,,2025-11-11 15:35:23.785992
25388,,13332,sale,-1,,,,,2025-11-11 15:35:23.785992
25389,,13332,sale,-1,,,,,2025-11-11 15:35:23.785992
25390,,13332,sale,-1,,,,,2025-11-11 15:35:23.785992
25391,,13332,sale,-1,,,,,2025-11-11 15:35:23.785992
25392,,9764,sale,-1500,,,,,2025-11-11 15:35:23.785992
25393,,9764,sale,-1500,,,,,2025-11-11 15:35:23.785992
25394,,9764,sale,-1500,,,,,2025-11-11 15:35:23.785992
25395,,9761,sale,-3,,,,,2025-11-11 15:35:23.785992
25396,,9761,sale,-2,,,,,2025-11-11 15:35:23.785992
25397,,9763,sale,-1500,,,,,2025-11-11 15:35:23.785992
25398,,9763,sale,-765,,,,,2025-11-11 15:35:23.785992
25399,,9763,sale,-1500,,,,,2025-11-11 15:35:23.785992
25400,,13325,sale,-3,,,,,2025-11-11 15:35:23.785992
25401,,13325,sale,-2,,,,,2025-11-11 15:35:23.785992
25402,,13323,sale,-1,,,,,2025-11-11 15:35:23.785992
25403,,13323,sale,-1,,,,,2025-11-11 15:35:23.785992
25404,,9753,sale,-1,,,,,2025-11-11 15:35:23.785992
25405,,9753,sale,-2,,,,,2025-11-11 15:35:23.785992
25406,,9746,sale,-2000,,,,,2025-11-11 15:35:23.785992
25407,,9746,sale,-3000,,,,,2025-11-11 15:35:23.785992
25408,,9746,sale,-3000,,,,,2025-11-11 15:35:23.785992
25409,,13315,sale,-2,,,,,2025-11-11 15:35:23.785992
25410,,13315,sale,-1,,,,,2025-11-11 15:35:23.785992
25411,,13315,sale,-1,,,,,2025-11-11 15:35:23.785992
25412,,9733,sale,-2000,,,,,2025-11-11 15:35:23.785992
25413,,9733,sale,-2000,,,,,2025-11-11 15:35:23.785992
25414,,9733,sale,-2000,,,,,2025-11-11 15:35:23.785992
25415,,13291,sale,-1,,,,,2025-11-11 15:35:23.785992
25416,,13291,sale,-1,,,,,2025-11-11 15:35:23.785992
25417,,13284,sale,-1,,,,,2025-11-11 15:35:23.785992
25418,,13284,sale,-2,,,,,2025-11-11 15:35:23.785992
25419,,13284,sale,-2,,,,,2025-11-11 15:35:23.785992
25420,,13279,sale,-6,,,,,2025-11-11 15:35:23.785992
25421,,9662,sale,-3,,,,,2025-11-11 15:35:23.785992
25422,,9660,sale,-9,,,,,2025-11-11 15:35:23.785992
25423,,9660,sale,-5,,,,,2025-11-11 15:35:23.785992
25424,,9660,sale,-7,,,,,2025-11-11 15:35:23.785992
25425,,9658,sale,-2000,,,,,2025-11-11 15:35:23.785992
25426,,9658,sale,-2000,,,,,2025-11-11 15:35:23.785992
25427,,9645,sale,-16,,,,,2025-11-11 15:35:23.785992
25428,,9645,sale,-5,,,,,2025-11-11 15:35:23.785992
25429,,9645,sale,-10,,,,,2025-11-11 15:35:23.785992
25430,,9645,sale,-80,,,,,2025-11-11 15:35:23.785992
25431,,9635,sale,-1200,,,,,2025-11-11 15:35:23.785992
25432,,9635,sale,-2000,,,,,2025-11-11 15:35:23.785992
25433,,9630,sale,-5,,,,,2025-11-11 15:35:23.785992
25434,,9630,sale,-11,,,,,2025-11-11 15:35:23.785992
25435,,9630,sale,-2,,,,,2025-11-11 15:35:23.785992
25436,,9630,sale,-2,,,,,2025-11-11 15:35:23.785992
25437,,9630,sale,-2,,,,,2025-11-11 15:35:23.785992
25438,,9630,sale,-10,,,,,2025-11-11 15:35:23.785992
25439,,9630,sale,-10,,,,,2025-11-11 15:35:23.785992
25440,,9630,sale,-10,,,,,2025-11-11 15:35:23.785992
25441,,9630,sale,-14,,,,,2025-11-11 15:35:23.785992
25442,,9630,sale,-14,,,,,2025-11-11 15:35:23.785992
25443,,9630,sale,-20,,,,,2025-11-11 15:35:23.785992
25444,,9630,sale,-20,,,,,2025-11-11 15:35:23.785992
25445,,9619,sale,-14,,,,,2025-11-11 15:35:23.785992
